state,district,crop,district_major_crop,district_major_crop_latest_area_1000ha,district_major_crop_area_change_pct,district_major_crop_yield_change_pct,district_major_crop_analysis,current_suitability,suitability_2030_ssp245,suitability_2035_ssp245,suitability_2040_ssp245,suitability_2030_ssp585,suitability_2035_ssp585,suitability_2040_ssp585,ssp245_decline_classes_by_2040,ssp585_decline_classes_by_2040,ssp245_2040_explanation,ssp585_2040_explanation,recommendation,crop_historical_analysis,soil_type,length_of_growing_period_days,first_area_1000ha,latest_area_1000ha,area_first_year,area_latest_year,area_change_pct,first_yield_kg_ha,latest_yield_kg_ha,yield_first_year,yield_latest_year,yield_change_pct,overall_risk_score_2030_ssp245,drought_hazard_score_2030_ssp245,flood_hazard_score_2030_ssp245,ag_stress_score_2030_ssp245,temperature_change_2030_ssp245,rainfall_change_2030_ssp245,water_availability_index_2030_ssp245,heat_stress_days_2030_ssp245,climate_confidence_score_2030_ssp245,overall_risk_class_2030_ssp245,flood_hazard_class_2030_ssp245,drought_hazard_class_2030_ssp245,ag_stress_class_2030_ssp245,overall_risk_score_2035_ssp245,drought_hazard_score_2035_ssp245,flood_hazard_score_2035_ssp245,ag_stress_score_2035_ssp245,temperature_change_2035_ssp245,rainfall_change_2035_ssp245,water_availability_index_2035_ssp245,heat_stress_days_2035_ssp245,climate_confidence_score_2035_ssp245,overall_risk_class_2035_ssp245,flood_hazard_class_2035_ssp245,drought_hazard_class_2035_ssp245,ag_stress_class_2035_ssp245,overall_risk_score_2040_ssp245,drought_hazard_score_2040_ssp245,flood_hazard_score_2040_ssp245,ag_stress_score_2040_ssp245,temperature_change_2040_ssp245,rainfall_change_2040_ssp245,water_availability_index_2040_ssp245,heat_stress_days_2040_ssp245,climate_confidence_score_2040_ssp245,overall_risk_class_2040_ssp245,flood_hazard_class_2040_ssp245,drought_hazard_class_2040_ssp245,ag_stress_class_2040_ssp245,overall_risk_score_2030_ssp585,drought_hazard_score_2030_ssp585,flood_hazard_score_2030_ssp585,ag_stress_score_2030_ssp585,temperature_change_2030_ssp585,rainfall_change_2030_ssp585,water_availability_index_2030_ssp585,heat_stress_days_2030_ssp585,climate_confidence_score_2030_ssp585,overall_risk_class_2030_ssp585,flood_hazard_class_2030_ssp585,drought_hazard_class_2030_ssp585,ag_stress_class_2030_ssp585,overall_risk_score_2035_ssp585,drought_hazard_score_2035_ssp585,flood_hazard_score_2035_ssp585,ag_stress_score_2035_ssp585,temperature_change_2035_ssp585,rainfall_change_2035_ssp585,water_availability_index_2035_ssp585,heat_stress_days_2035_ssp585,climate_confidence_score_2035_ssp585,overall_risk_class_2035_ssp585,flood_hazard_class_2035_ssp585,drought_hazard_class_2035_ssp585,ag_stress_class_2035_ssp585,overall_risk_score_2040_ssp585,drought_hazard_score_2040_ssp585,flood_hazard_score_2040_ssp585,ag_stress_score_2040_ssp585,temperature_change_2040_ssp585,rainfall_change_2040_ssp585,water_availability_index_2040_ssp585,heat_stress_days_2040_ssp585,climate_confidence_score_2040_ssp585,overall_risk_class_2040_ssp585,flood_hazard_class_2040_ssp585,drought_hazard_class_2040_ssp585,ag_stress_class_2040_ssp585
Telangana,Nagarkurnool,Maize,Cotton,142.0,111.94,91.14,Cotton is the major crop by latest ICRISAT area (142.00 thousand ha). Its area has increased by 111.9% and yield has increased by 91.1% from the first available positive ICRISAT year.,Moderate,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,2,2,"Maize declines by 2 suitability class(es) because the scenario shows 156.5 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 2 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.45 C, 156.5 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 68.4% and yield has increased by 159.8% between the first and latest positive ICRISAT observations.,,0.0,115.38,36.41,2016.0,2019.0,-68.44,1116.0,2898.0,2016.0,2019.0,159.77,2.04,2.62,3.2,0.0,0.247,1.29,1.024,133.1,,Low Risk,Low,Low,Low,2.01,2.55,3.19,0.0,0.497,2.54,1.028,144.8,,Low Risk,Low,Low,Low,8.1,8.66,3.18,13.17,0.747,3.79,1.032,156.5,,Low Risk,Low,Low,Low,15.76,16.47,3.2,29.58,0.547,1.29,1.024,133.1,,Low Risk,Low,Low,Moderate,31.97,32.8,3.19,64.57,0.997,2.54,1.028,144.8,,Moderate Risk,Low,Moderate,High,45.98,42.49,3.18,100.0,1.447,3.79,1.032,156.5,,Moderate Risk,Low,Moderate,Severe
Telangana,Nagarkurnool,Millets,Cotton,142.0,111.94,91.14,Cotton is the major crop by latest ICRISAT area (142.00 thousand ha). Its area has increased by 111.9% and yield has increased by 91.1% from the first available positive ICRISAT year.,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Suitable,Unsuitable,0,4,"Millets remains stable; projected stress is mainly 156.5 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Millets declines by 4 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.45 C, 156.5 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has declined by 37.7% and yield has increased by 63.8% between the first and latest positive ICRISAT observations.,,0.0,8.09,5.04,2016.0,2019.0,-37.7,795.0,1302.0,2016.0,2019.0,63.77,2.04,2.62,3.2,0.0,0.247,1.29,1.024,133.1,,Low Risk,Low,Low,Low,2.01,2.55,3.19,0.0,0.497,2.54,1.028,144.8,,Low Risk,Low,Low,Low,8.1,8.66,3.18,13.17,0.747,3.79,1.032,156.5,,Low Risk,Low,Low,Low,15.76,16.47,3.2,29.58,0.547,1.29,1.024,133.1,,Low Risk,Low,Low,Moderate,31.97,32.8,3.19,64.57,0.997,2.54,1.028,144.8,,Moderate Risk,Low,Moderate,High,45.98,42.49,3.18,100.0,1.447,3.79,1.032,156.5,,Moderate Risk,Low,Moderate,Severe
Telangana,Nagarkurnool,Paddy,Cotton,142.0,111.94,91.14,Cotton is the major crop by latest ICRISAT area (142.00 thousand ha). Its area has increased by 111.9% and yield has increased by 91.1% from the first available positive ICRISAT year.,Suitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,3,3,"Paddy declines by 3 suitability class(es) because the scenario shows 156.5 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 3 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.45 C, 156.5 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has increased by 214.4% and yield has increased by 35.4% between the first and latest positive ICRISAT observations.,,0.0,19.21,60.39,2016.0,2019.0,214.37,2516.0,3407.0,2016.0,2019.0,35.43,2.04,2.62,3.2,0.0,0.247,1.29,1.024,133.1,,Low Risk,Low,Low,Low,2.01,2.55,3.19,0.0,0.497,2.54,1.028,144.8,,Low Risk,Low,Low,Low,8.1,8.66,3.18,13.17,0.747,3.79,1.032,156.5,,Low Risk,Low,Low,Low,15.76,16.47,3.2,29.58,0.547,1.29,1.024,133.1,,Low Risk,Low,Low,Moderate,31.97,32.8,3.19,64.57,0.997,2.54,1.028,144.8,,Moderate Risk,Low,Moderate,High,45.98,42.49,3.18,100.0,1.447,3.79,1.032,156.5,,Moderate Risk,Low,Moderate,Severe
Telangana,Nagarkurnool,Turmeric,Cotton,142.0,111.94,91.14,Cotton is the major crop by latest ICRISAT area (142.00 thousand ha). Its area has increased by 111.9% and yield has increased by 91.1% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Turmeric declines by 1 suitability class(es) because the scenario shows 156.5 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 1 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.45 C, 156.5 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has declined by 34.6% and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,2.89,1.89,2018.0,2019.0,-34.6,0.0,0.0,,,,2.04,2.62,3.2,0.0,0.247,1.29,1.024,133.1,,Low Risk,Low,Low,Low,2.01,2.55,3.19,0.0,0.497,2.54,1.028,144.8,,Low Risk,Low,Low,Low,8.1,8.66,3.18,13.17,0.747,3.79,1.032,156.5,,Low Risk,Low,Low,Low,15.76,16.47,3.2,29.58,0.547,1.29,1.024,133.1,,Low Risk,Low,Low,Moderate,31.97,32.8,3.19,64.57,0.997,2.54,1.028,144.8,,Moderate Risk,Low,Moderate,High,45.98,42.49,3.18,100.0,1.447,3.79,1.032,156.5,,Moderate Risk,Low,Moderate,Severe
Telangana,Nalgonda,Cotton,Paddy,277.87,3.17,29.48,Paddy is the major crop by latest ICRISAT area (277.87 thousand ha). Its area has increased by 3.2% and yield has increased by 29.5% from the first available positive ICRISAT year.,Highly Suitable,Marginal,Marginal,Marginal,Marginal,Marginal,Unsuitable,3,4,"Cotton declines by 3 suitability class(es) because the scenario shows 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 4 suitability class(es) because the scenario shows agricultural stress (86.8), warming of 1.45 C, 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has increased by 1726.7% and yield has increased by 156.0% between the first and latest positive ICRISAT observations.,SANDY ALFISOL - 100%,175.0,15.0,274.0,1990.0,2019.0,1726.67,184.0,471.0,1990.0,2019.0,155.98,3.21,3.12,6.05,0.0,0.247,5.23,1.06,172.6,,Low Risk,Low,Low,Low,3.28,2.98,6.38,0.0,0.497,6.53,1.064,184.8,,Low Risk,Low,Low,Low,3.4,2.84,6.88,0.0,0.747,7.83,1.068,196.9,,Low Risk,Low,Low,Low,3.21,3.12,6.05,0.0,0.547,5.23,1.06,172.6,,Low Risk,Low,Low,Low,15.25,15.07,6.38,25.8,0.997,6.53,1.064,184.8,,Low Risk,Low,Low,Moderate,43.43,42.84,6.88,86.76,1.447,7.83,1.068,196.9,,Moderate Risk,Low,Moderate,Severe
Telangana,Nalgonda,Maize,Paddy,277.87,3.17,29.48,Paddy is the major crop by latest ICRISAT area (277.87 thousand ha). Its area has increased by 3.2% and yield has increased by 29.5% from the first available positive ICRISAT year.,Suitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,3,3,"Maize declines by 3 suitability class(es) because the scenario shows 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 3 suitability class(es) because the scenario shows agricultural stress (86.8), warming of 1.45 C, 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 93.8% and yield has increased by 202.8% between the first and latest positive ICRISAT observations.,SANDY ALFISOL - 100%,175.0,0.97,0.06,1990.0,2019.0,-93.81,1918.0,5807.0,1990.0,2019.0,202.84,3.21,3.12,6.05,0.0,0.247,5.23,1.06,172.6,,Low Risk,Low,Low,Low,3.28,2.98,6.38,0.0,0.497,6.53,1.064,184.8,,Low Risk,Low,Low,Low,3.4,2.84,6.88,0.0,0.747,7.83,1.068,196.9,,Low Risk,Low,Low,Low,3.21,3.12,6.05,0.0,0.547,5.23,1.06,172.6,,Low Risk,Low,Low,Low,15.25,15.07,6.38,25.8,0.997,6.53,1.064,184.8,,Low Risk,Low,Low,Moderate,43.43,42.84,6.88,86.76,1.447,7.83,1.068,196.9,,Moderate Risk,Low,Moderate,Severe
Telangana,Nalgonda,Millets,Paddy,277.87,3.17,29.48,Paddy is the major crop by latest ICRISAT area (277.87 thousand ha). Its area has increased by 3.2% and yield has increased by 29.5% from the first available positive ICRISAT year.,Highly Suitable,Suitable,Suitable,Suitable,Suitable,Suitable,Unsuitable,1,4,"Millets declines by 1 suitability class(es) because the scenario shows 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Millets declines by 4 suitability class(es) because the scenario shows agricultural stress (86.8), warming of 1.45 C, 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has declined by 99.2% and yield has increased by 225.2% between the first and latest positive ICRISAT observations.,SANDY ALFISOL - 100%,175.0,35.98,0.29,1990.0,2019.0,-99.19,364.0,1184.0,1990.0,2019.0,225.19,3.21,3.12,6.05,0.0,0.247,5.23,1.06,172.6,,Low Risk,Low,Low,Low,3.28,2.98,6.38,0.0,0.497,6.53,1.064,184.8,,Low Risk,Low,Low,Low,3.4,2.84,6.88,0.0,0.747,7.83,1.068,196.9,,Low Risk,Low,Low,Low,3.21,3.12,6.05,0.0,0.547,5.23,1.06,172.6,,Low Risk,Low,Low,Low,15.25,15.07,6.38,25.8,0.997,6.53,1.064,184.8,,Low Risk,Low,Low,Moderate,43.43,42.84,6.88,86.76,1.447,7.83,1.068,196.9,,Moderate Risk,Low,Moderate,Severe
Telangana,Nalgonda,Paddy,Paddy,277.87,3.17,29.48,Paddy is the major crop by latest ICRISAT area (277.87 thousand ha). Its area has increased by 3.2% and yield has increased by 29.5% from the first available positive ICRISAT year.,Highly Suitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,4,4,"Paddy declines by 4 suitability class(es) because the scenario shows 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 4 suitability class(es) because the scenario shows agricultural stress (86.8), warming of 1.45 C, 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has increased by 3.2% and yield has increased by 29.5% between the first and latest positive ICRISAT observations.,SANDY ALFISOL - 100%,175.0,269.34,277.87,1990.0,2019.0,3.17,2661.0,3445.0,1990.0,2019.0,29.48,3.21,3.12,6.05,0.0,0.247,5.23,1.06,172.6,,Low Risk,Low,Low,Low,3.28,2.98,6.38,0.0,0.497,6.53,1.064,184.8,,Low Risk,Low,Low,Low,3.4,2.84,6.88,0.0,0.747,7.83,1.068,196.9,,Low Risk,Low,Low,Low,3.21,3.12,6.05,0.0,0.547,5.23,1.06,172.6,,Low Risk,Low,Low,Low,15.25,15.07,6.38,25.8,0.997,6.53,1.064,184.8,,Low Risk,Low,Low,Moderate,43.43,42.84,6.88,86.76,1.447,7.83,1.068,196.9,,Moderate Risk,Low,Moderate,Severe
Telangana,Nalgonda,Turmeric,Paddy,277.87,3.17,29.48,Paddy is the major crop by latest ICRISAT area (277.87 thousand ha). Its area has increased by 3.2% and yield has increased by 29.5% from the first available positive ICRISAT year.,Moderate,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,2,2,"Turmeric declines by 2 suitability class(es) because the scenario shows 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 2 suitability class(es) because the scenario shows agricultural stress (86.8), warming of 1.45 C, 196.9 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has increased by 126.0% and yield has no historical trend available between the first and latest positive ICRISAT observations.,SANDY ALFISOL - 100%,175.0,1.77,4.0,1990.0,2019.0,125.99,0.0,0.0,,,,3.21,3.12,6.05,0.0,0.247,5.23,1.06,172.6,,Low Risk,Low,Low,Low,3.28,2.98,6.38,0.0,0.497,6.53,1.064,184.8,,Low Risk,Low,Low,Low,3.4,2.84,6.88,0.0,0.747,7.83,1.068,196.9,,Low Risk,Low,Low,Low,3.21,3.12,6.05,0.0,0.547,5.23,1.06,172.6,,Low Risk,Low,Low,Low,15.25,15.07,6.38,25.8,0.997,6.53,1.064,184.8,,Low Risk,Low,Low,Moderate,43.43,42.84,6.88,86.76,1.447,7.83,1.068,196.9,,Moderate Risk,Low,Moderate,Severe
Telangana,Narayanpet,Cotton,Cotton,64.0,52.38,1394.87,Cotton is the major crop by latest ICRISAT area (64.00 thousand ha). Its area has increased by 52.4% and yield has increased by 1394.9% from the first available positive ICRISAT year.,Suitable,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,2,3,"Cotton declines by 2 suitability class(es) because the scenario shows 150.0 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 3 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.41 C, 150.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has increased by 52.4% and yield has increased by 1394.9% between the first and latest positive ICRISAT observations.,,0.0,42.0,64.0,2018.0,2019.0,52.38,39.0,583.0,2018.0,2019.0,1394.87,1.87,4.37,0.98,0.0,0.207,2.07,1.026,126.9,,Low Risk,Low,Low,Low,1.92,4.25,1.25,0.0,0.457,3.33,1.03,138.4,,Low Risk,Low,Low,Low,7.67,9.89,1.52,12.27,0.707,4.59,1.034,150.0,,Low Risk,Low,Low,Low,2.71,5.21,0.98,1.81,0.507,2.07,1.026,126.9,,Low Risk,Low,Low,Low,28.37,30.95,1.25,57.0,0.957,3.33,1.03,138.4,,Moderate Risk,Low,Moderate,High,45.98,44.14,1.52,100.0,1.407,4.59,1.034,150.0,,Moderate Risk,Low,Moderate,Severe
Telangana,Narayanpet,Maize,Cotton,64.0,52.38,1394.87,Cotton is the major crop by latest ICRISAT area (64.00 thousand ha). Its area has increased by 52.4% and yield has increased by 1394.9% from the first available positive ICRISAT year.,Moderate,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,2,2,"Maize declines by 2 suitability class(es) because the scenario shows 150.0 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 2 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.41 C, 150.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 63.4% and yield has increased by 316.6% between the first and latest positive ICRISAT observations.,,0.0,1.12,0.41,2018.0,2019.0,-63.39,1202.0,5007.0,2018.0,2019.0,316.56,1.87,4.37,0.98,0.0,0.207,2.07,1.026,126.9,,Low Risk,Low,Low,Low,1.92,4.25,1.25,0.0,0.457,3.33,1.03,138.4,,Low Risk,Low,Low,Low,7.67,9.89,1.52,12.27,0.707,4.59,1.034,150.0,,Low Risk,Low,Low,Low,2.71,5.21,0.98,1.81,0.507,2.07,1.026,126.9,,Low Risk,Low,Low,Low,28.37,30.95,1.25,57.0,0.957,3.33,1.03,138.4,,Moderate Risk,Low,Moderate,High,45.98,44.14,1.52,100.0,1.407,4.59,1.034,150.0,,Moderate Risk,Low,Moderate,Severe
Telangana,Narayanpet,Millets,Cotton,64.0,52.38,1394.87,Cotton is the major crop by latest ICRISAT area (64.00 thousand ha). Its area has increased by 52.4% and yield has increased by 1394.9% from the first available positive ICRISAT year.,Suitable,Suitable,Suitable,Suitable,Suitable,Moderate,Unsuitable,0,3,"Millets remains stable; projected stress is mainly 150.0 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Millets declines by 3 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.41 C, 150.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has increased by 1.4% and yield has increased by 3.9% between the first and latest positive ICRISAT observations.,,0.0,4.94,5.01,2018.0,2019.0,1.42,1053.0,1094.0,2018.0,2019.0,3.89,1.87,4.37,0.98,0.0,0.207,2.07,1.026,126.9,,Low Risk,Low,Low,Low,1.92,4.25,1.25,0.0,0.457,3.33,1.03,138.4,,Low Risk,Low,Low,Low,7.67,9.89,1.52,12.27,0.707,4.59,1.034,150.0,,Low Risk,Low,Low,Low,2.71,5.21,0.98,1.81,0.507,2.07,1.026,126.9,,Low Risk,Low,Low,Low,28.37,30.95,1.25,57.0,0.957,3.33,1.03,138.4,,Moderate Risk,Low,Moderate,High,45.98,44.14,1.52,100.0,1.407,4.59,1.034,150.0,,Moderate Risk,Low,Moderate,Severe
Telangana,Narayanpet,Paddy,Cotton,64.0,52.38,1394.87,Cotton is the major crop by latest ICRISAT area (64.00 thousand ha). Its area has increased by 52.4% and yield has increased by 1394.9% from the first available positive ICRISAT year.,Moderate,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,2,2,"Paddy declines by 2 suitability class(es) because the scenario shows 150.0 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 2 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.41 C, 150.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has increased by 96.6% and yield has increased by 30.6% between the first and latest positive ICRISAT observations.,,0.0,30.52,60.0,2018.0,2019.0,96.59,2493.0,3255.0,2018.0,2019.0,30.57,1.87,4.37,0.98,0.0,0.207,2.07,1.026,126.9,,Low Risk,Low,Low,Low,1.92,4.25,1.25,0.0,0.457,3.33,1.03,138.4,,Low Risk,Low,Low,Low,7.67,9.89,1.52,12.27,0.707,4.59,1.034,150.0,,Low Risk,Low,Low,Low,2.71,5.21,0.98,1.81,0.507,2.07,1.026,126.9,,Low Risk,Low,Low,Low,28.37,30.95,1.25,57.0,0.957,3.33,1.03,138.4,,Moderate Risk,Low,Moderate,High,45.98,44.14,1.52,100.0,1.407,4.59,1.034,150.0,,Moderate Risk,Low,Moderate,Severe
Telangana,Narayanpet,Turmeric,Cotton,64.0,52.38,1394.87,Cotton is the major crop by latest ICRISAT area (64.00 thousand ha). Its area has increased by 52.4% and yield has increased by 1394.9% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Turmeric declines by 1 suitability class(es) because the scenario shows 150.0 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 1 suitability class(es) because the scenario shows agricultural stress (100.0), warming of 1.41 C, 150.0 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has declined by 51.9% and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,1.33,0.64,2018.0,2019.0,-51.88,0.0,0.0,,,,1.87,4.37,0.98,0.0,0.207,2.07,1.026,126.9,,Low Risk,Low,Low,Low,1.92,4.25,1.25,0.0,0.457,3.33,1.03,138.4,,Low Risk,Low,Low,Low,7.67,9.89,1.52,12.27,0.707,4.59,1.034,150.0,,Low Risk,Low,Low,Low,2.71,5.21,0.98,1.81,0.507,2.07,1.026,126.9,,Low Risk,Low,Low,Low,28.37,30.95,1.25,57.0,0.957,3.33,1.03,138.4,,Moderate Risk,Low,Moderate,High,45.98,44.14,1.52,100.0,1.407,4.59,1.034,150.0,,Moderate Risk,Low,Moderate,Severe
Telangana,Nirmal,Cotton,Paddy,79.46,111.39,22.37,Paddy is the major crop by latest ICRISAT area (79.46 thousand ha). Its area has increased by 111.4% and yield has increased by 22.4% from the first available positive ICRISAT year.,Suitable,Suitable,Suitable,Suitable,Suitable,Suitable,Suitable,0,0,"Cotton remains stable; projected stress is mainly 33.3 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Cotton remains stable; projected stress is mainly 33.3 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.",Suitable with pest and water planning,Cotton area has increased by 9.8% and yield has increased by 8.4% between the first and latest positive ICRISAT observations.,,0.0,51.0,56.0,2016.0,2019.0,9.8,490.0,531.0,2016.0,2019.0,8.37,7.08,0.61,19.62,0.0,,11.1,1.096,33.3,,Low Risk,Low,Low,Low,7.22,0.41,20.21,0.0,,12.47,1.101,33.3,,Low Risk,Low,Low,Low,7.36,0.21,20.81,0.0,,13.84,1.105,33.3,,Low Risk,Low,Low,Low,7.08,0.61,19.62,0.0,,11.1,1.096,33.3,,Low Risk,Low,Low,Low,7.22,0.41,20.21,0.0,,12.47,1.101,33.3,,Low Risk,Low,Low,Low,14.35,7.27,20.81,15.07,,13.84,1.105,33.3,,Low Risk,Low,Low,Low
Telangana,Nirmal,Maize,Paddy,79.46,111.39,22.37,Paddy is the major crop by latest ICRISAT area (79.46 thousand ha). Its area has increased by 111.4% and yield has increased by 22.4% from the first available positive ICRISAT year.,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,0,0,"Maize remains stable; projected stress is mainly 33.3 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Maize remains stable; projected stress is mainly 33.3 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.",Good future option,Maize area has increased by 89.0% and yield has increased by 36.9% between the first and latest positive ICRISAT observations.,,0.0,24.54,46.38,2016.0,2019.0,89.0,6300.0,8624.0,2016.0,2019.0,36.88,7.08,0.61,19.62,0.0,,11.1,1.096,33.3,,Low Risk,Low,Low,Low,7.22,0.41,20.21,0.0,,12.47,1.101,33.3,,Low Risk,Low,Low,Low,7.36,0.21,20.81,0.0,,13.84,1.105,33.3,,Low Risk,Low,Low,Low,7.08,0.61,19.62,0.0,,11.1,1.096,33.3,,Low Risk,Low,Low,Low,7.22,0.41,20.21,0.0,,12.47,1.101,33.3,,Low Risk,Low,Low,Low,14.35,7.27,20.81,15.07,,13.84,1.105,33.3,,Low Risk,Low,Low,Low
